N,P,K,temperature,humidity,ph,EC,weather_temperature,weather_humidity,light_intensity,air_pressure,rainfall,crop
44,63,15,26.42333018,64.51136845,7.338929556,2.76,15.36,88.39,303.18,985.78,7.48,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,3.32,24.99,56.95,469.31,1016.04,11.51,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,3.1,27.01,65.42,199.16,980.52,14.14,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,1.2,14.42,90.67,552.47,1002.57,22.04,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,2.9,24.47,86.71,430.84,999.78,4.96,blackgram
41,74,18,28.75751783,61.02701476,6.599147298,2.1,18.69,94.58,987.67,991.36,9.52,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,1.82,23.89,94.89,263.03,989.94,4.11,blackgram
27,62,24,28.63005477,66.770943,7.353876754,3.45,25.39,52.94,114.54,1008.52,7.44,blackgram
27,60,17,26.41768321,63.64698302,7.026795359,3.06,19.77,70.16,428.23,1007.04,15.6,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,3.58,20.61,52.43,732.19,1006.72,23.85,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,3.01,18.04,88.54,193.51,981.88,6.3,blackgram
21,62,24,33.49077065,62.73317204,6.847382891,3.31,21.24,95.82,329.72,980.83,29.35,blackgram
60,59,22,31.86847286,66.74217464,7.191522601,1.33,11.71,60.61,779.9,1028.4,4.96,blackgram
33,77,21,30.32992227,65.62971858,7.01285529,2.11,25.29,52.07,421.63,987.67,24.71,blackgram
59,58,17,28.546224,66.31394098,7.368318809,2.32,20.52,56.13,669.13,997.18,19.28,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,2.46,18.12,89.6,733.79,992.06,11.82,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,3.41,18.84,74.22,440.39,991.13,15.23,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,1.72,14.78,81.56,538.71,1026.78,23.32,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,2.8,23.48,72.63,230.83,988.35,18,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,2.43,24.63,66.88,896.68,993.28,25.94,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,3.28,19.81,95.06,776.18,1004.48,11.18,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,3.15,20.09,88.5,937.28,986.79,1.07,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,3.33,13.94,57.71,259.48,1012.68,14.81,blackgram
32,76,15,28.05153602,63.49802189,7.604110177,1.25,22.59,86.21,996.99,1006.38,4.23,lentil
13,61,22,19.44084326,63.27771461,7.728832424,2.71,22.33,87.58,878.46,989.81,6.79,lentil
38,60,20,29.84823072,60.63872613,7.491217102,2.17,17.01,81.06,644.19,1027.01,0.6,lentil
11,74,17,21.36383757,69.92375891,6.633864582,3.07,18.77,64.52,554.73,991.67,13.16,lentil
37,71,16,26.28663931,68.51966729,7.324863481,1.79,14.8,65.69,712.84,1003.62,5.86,lentil
29,71,18,22.17499963,62.13873825,6.410441476,2.91,24.65,85.41,859.84,997.9,15.65,lentil
2,72,18,26.57597546,60.97876599,7.836719564,2.48,16.46,61.16,894.19,1029.11,29.79,lentil
6,59,21,26.58972517,66.14007674,6.139215944,2.64,15.45,80.07,289.9,1011.65,24.17,lentil
13,64,20,19.1345771,62.57526895,6.590571088,1.91,16.07,74.25,791.34,1022.05,28.3,lentil
8,58,17,28.75273118,69.15640149,7.286049978,2.36,17.66,69.55,863.71,1023.75,22.67,lentil
6,77,20,25.78746268,60.2816298,6.058306161,3.4,16.45,90.76,317.16,1027.54,2.07,lentil
2,75,22,23.89271875,61.78779413,6.658605362,2.92,19.1,75.03,210.54,995.3,8.79,lentil
3,69,23,28.67408774,63.18832976,7.299360767,2.69,13.4,59.36,248.12,1018.31,3.35,lentil
27,80,24,28.42062847,61.77336343,7.815210661,1.37,27.7,59.17,473.03,1021.12,3.07,lentil
39,78,15,21.35499456,62.60136323,5.925391795,2.68,14.2,71.52,872.38,982.05,14.21,lentil
40,79,17,21.12695586,63.18738532,6.403683619,2.77,23.94,50.02,413.31,1009.45,12.03,lentil
37,62,22,24.02037872,61.62313345,7.397546271,3.19,26.66,72.33,288.73,998.77,4.79,lentil
31,60,24,25.40474421,65.8567539,7.722335992,3.4,16.51,89.45,164.91,989.25,1.23,lentil
22,67,22,29.03017561,64.49166566,7.475926645,3.37,12.16,86.92,540.77,1024.71,6.28,lentil
3,78,18,20.21368219,68.65257685,6.887130053,2.86,26.31,91.23,587.92,1026.17,8.76,lentil
4,80,16,29.19585548,68.01965728,7.441976825,3.05,24.85,69.08,348.34,1018.48,3.3,lentil
13,61,24,18.29783597,69.6897615,7.629910253,1.71,16.06,84.67,586.89,1021.2,16.96,lentil
12,66,20,27.41434987,63.41785982,7.336117221,1.65,18.7,84.77,392.79,1025.6,25.11,lentil
4,61,21,24.84063998,60.09116626,6.75020529,2.65,14.08,77.25,931.31,992.75,25.07,lentil
9,60,21,29.94413861,67.31323084,7.52178027,1.81,24.4,77.36,872.02,1001.79,3.17,lentil
18,66,22,25.87990287,67.55109024,6.347379185,1.45,12.06,55.58,562.35,998.42,25.49,lentil
32,56,18,20.0467711,65.84395319,7.135251532,1.29,23.29,85.42,165.65,999.39,29.04,lentil
6,72,15,22.99451999,66.70897237,7.670178119,1.42,18.68,62.38,509.43,1026.59,29.91,lentil
15,77,20,25.13163619,66.92642362,7.399749291,1.46,13.77,76.26,665.12,1014.44,8.39,lentil
0,65,24,28.49584395,62.44616219,7.841496029,2.32,14.94,64.36,215.76,994.31,9.32,lentil
30,79,22,18.28766124,69.48515056,6.254216611,1.23,11.54,74.18,680.11,1008.4,17.06,lentil
3,63,16,24.38041875,61.18458224,6.868881708,1.63,26.53,56.77,144.45,994.36,3.03,lentil
2,78,23,21.31852148,66.43934593,7.320514721,3.51,21.15,66.41,607.1,1025.09,15.22,lentil
10,78,18,18.54141834,62.70637578,6.296976913,3.42,24.2,82.75,172.98,981.2,7.27,lentil
14,67,25,25.28710601,60.85993533,7.241151936,2.11,22.58,86.97,371.21,1010.73,1.16,lentil
39,65,23,25.43459777,69.12613376,7.685959305,3.04,26.64,57.35,798.85,1017.32,26.57,lentil
19,72,15,28.83600962,69.76112921,6.890760124,1.52,25.42,63.18,957.51,987.24,12.78,lentil
18,57,21,27.37659643,63.93927841,6.155915975,1.86,20.45,78.17,761.89,987.21,14.78,lentil
31,58,15,28.31886863,60.19461399,6.167855382,1.83,23.61,63.5,219.03,997.05,29.01,lentil
28,58,25,27.4818649,62.04814951,6.861640036,1.86,16.71,90.58,815.66,1025.96,15.9,lentil
5,65,19,18.28072173,68.10365387,6.978361689,3.21,27.53,90.05,249.91,1006.08,16.3,lentil
16,65,19,27.61204997,69.29786244,7.043160241,1.2,19.7,91.34,625.73,1026.05,7.5,lentil
34,65,19,23.43974653,63.22011726,5.94239222,3.01,15.47,72.31,689.27,1015.57,23.9,lentil
14,69,19,20.95628486,63.68128841,7.239455147,1.44,22.95,56.49,368.72,1001.66,27.63,lentil
22,55,16,23.7937153,68.03209183,6.516317561,1.43,17.91,95.31,293.06,994.18,22.34,lentil
24,61,17,22.6371424,65.44544859,6.233269045,3.56,12.77,91.69,106.4,1022.2,22.24,lentil
2,79,15,21.53577883,65.47227704,7.505283615,2.72,20.75,60.64,180.09,993.32,5.53,lentil
26,63,17,29.87854588,65.73085206,6.950300686,1.88,16.68,75.09,719.63,1027.24,11.44,lentil
27,61,15,25.2653291,67.10004577,6.958054839,2.02,17.2,64.34,422.01,1007.83,25.6,lentil
24,70,16,25.17885316,68.93307305,6.54803469,3.11,23.3,59.03,568.46,988.79,13.83,lentil
13,74,25,24.12192608,61.09533545,6.461618577,3.1,14.57,90.69,843.98,1023.2,10.54,lentil
6,64,23,23.33565221,67.40460704,7.065264073,1.35,24.92,51.08,681.4,984.67,22.44,lentil
12,58,23,21.74600081,63.39503184,6.765091462,1.76,27.36,94.37,983.24,995.19,8.83,lentil
32,79,22,27.60195453,63.46170674,5.91645379,1.45,26.22,90.45,392.36,985.95,0.92,lentil
6,68,18,24.388717,62.50453062,6.711341147,3.36,17.18,81.67,970.67,982.63,18.52,lentil
10,79,20,24.98287462,66.895409,6.379881442,1.89,12.21,59.09,434.06,1025.97,17.31,lentil
38,77,22,28.234829,69.3159965,6.313284268,2.81,18.14,49.33,893.67,985.08,5.38,lentil
17,74,17,26.03026959,69.55863145,7.393210848,2.13,26.28,78.18,595.77,984.97,21.51,lentil
26,68,24,28.04849594,64.07691942,7.504930973,1.29,24.93,85.17,100.99,982.46,7.25,lentil
23,75,17,24.87425505,64.00213929,7.198076286,2.63,19.34,61.04,135.93,1002.58,15.71,lentil
32,78,22,23.97081395,62.35557553,7.007037515,2.1,11.87,60.76,333.42,1007.37,22.58,lentil
19,79,19,20.06003985,67.76252583,6.677262562,2.86,27.87,78.63,874.18,1028.18,2.3,lentil
22,60,18,19.59221047,61.28633405,6.74398035,1.8,24.52,51.9,441.75,981.84,17.62,lentil
28,69,16,29.77013109,66.29327012,6.547361618,2.8,12.31,94.87,535.71,1001.28,10.38,lentil
1,67,21,27.52135365,60.53657684,6.551577598,1.76,23.02,61.31,891.35,1020.95,20.41,lentil
12,67,23,25.62896213,63.14909763,6.585020303,3.51,16.48,83.51,927.71,1022.82,17.31,lentil
36,67,20,20.39078312,60.47528931,6.924042372,2.07,25.3,73.75,185.28,1018.96,18.25,lentil
28,70,21,25.39038396,60.4989659,7.437373666,2.97,23.62,54.79,966.81,982.29,13.03,lentil
12,71,19,24.91079638,60.71367427,7.142611056,2.49,25.5,78.17,166.03,1027.04,13.72,lentil
22,68,16,27.70496805,63.20915034,7.74672376,1.33,17.89,47.91,942.78,1008.68,25.37,lentil
26,66,22,18.06486101,65.1034354,6.300479414,1.55,23.37,94.25,172.74,1000.55,20.3,lentil
16,65,16,18.13027797,62.45851612,6.078724107,2,11.77,95.78,451.25,987.85,7.19,lentil
14,59,22,23.82723528,67.89815262,6.76660668,2.21,26.96,82.29,225.11,1012.08,25.8,lentil
33,59,19,23.19305333,62.74710773,7.641024177,2.06,27.01,60.97,814.64,1007.53,20.89,lentil
21,63,17,25.08966129,68.17543102,6.559681838,1.54,12.48,58.55,932.18,994.5,28.54,lentil
0,69,21,25.86928193,61.88321072,7.072923306,2.39,27.93,91.87,917.68,1005.7,15.66,lentil
10,75,17,18.43966037,68.05394959,7.732194788,2.74,13.32,50.25,855.81,987.11,9.52,lentil
30,61,18,27.14911056,67.02664337,6.157782589,3.33,27.12,51.02,437.41,998.13,23.79,lentil
0,74,17,23.33375853,64.50515776,7.240988401,3.53,26.08,91.14,745.5,1017.8,0.31,lentil
35,74,22,26.7230014,62.96841833,6.898905799,3.55,18.71,84.68,229.12,996.39,3.6,lentil
7,63,24,19.55750776,64.45268309,6.818681086,2.02,11.55,54.45,688.66,987.43,3.27,lentil
9,56,17,26.13708256,66.7729209,6.261937875,1.62,23.71,90.73,285.4,1007.79,9.2,lentil
14,74,15,27.99990346,65.57653373,6.493036868,2.18,22.05,50.21,285.9,1015.58,10.07,lentil
14,76,20,29.05941162,62.10652364,7.042474679,2.39,15.57,61.37,181.47,995.1,21.33,lentil
36,65,16,25.71269843,64.1123333,7.692013657,2.4,20.01,91.68,533.12,995.4,15.27,lentil
28,67,21,21.79792649,63.73086065,6.250994223,1.88,14.56,85.9,856.17,992.85,5.41,lentil
28,79,16,24.70626432,60.26854183,6.052184881,2.47,13.17,89.61,505.11,1006.36,0.04,lentil
40,61,22,20.94981756,65.8108757,7.002216044,1.26,24.38,68.64,627.16,985.62,10.73,lentil
10,70,19,24.84918386,68.98088448,7.272427638,3.37,25.19,52.55,373.22,1012.62,8.51,lentil
12,80,19,21.91041045,65.21662467,5.962001484,2.34,16.01,93.42,310.65,989.95,28.03,lentil
37,77,20,25.93381964,68.70533022,7.080506001,3.39,20.8,75.38,178.1,1012.38,27.43,lentil
0,67,22,29.82112112,69.4073209,6.593798387,1.21,14.36,83.24,313.54,1028.37,9.34,lentil
7,73,25,27.52185591,63.13215259,7.28805662,1.4,18,55.36,500.81,1010.29,22.19,lentil
10,56,18,27.99627907,68.6428593,7.32710972,1.69,13.55,90.69,210.78,997.11,9.42,lentil
39,70,15,20.76774783,63.90164154,6.366355781,2.41,12.85,66.75,499.83,1008.02,14.58,lentil
26,56,22,23.05276444,60.424786,7.011121216,3.43,26.73,92.77,110.85,1020.73,16.76,lentil
9,77,17,21.65845777,63.58337146,6.280725549,3.6,16.59,66.53,804.5,1001.28,3.56,lentil
4,59,19,26.25070298,67.62779652,7.621494566,1.35,18.26,68.96,455.17,990.36,22.55,lentil
34,73,15,20.97195263,63.83179889,7.630424083,1.6,19.87,75.39,831.28,981.58,21.77,lentil
33,77,15,23.89736406,66.32102048,7.802212437,2.43,19.87,75.39,831.28,981.58,21.77,lentil
2,24,38,24.55981624,91.63536236,5.922935513,1.63,16.14,69.79,122.12,982.4,18.8,pomegranate
6,18,37,19.65690085,89.93701023,5.937649578,3.27,14.94,69.03,398.91,1027.96,27.33,pomegranate
8,26,36,18.78359608,87.4024767,6.804781106,3.35,12.69,53.84,251.63,1011.57,9.58,pomegranate
37,18,39,24.1469628,94.5110662,6.424670614,1.2,21.1,90.91,756.16,1020.77,17.01,pomegranate
0,27,38,22.44581266,89.90147027,6.738016221,1.3,20.89,86.66,123.53,1019.72,17.41,pomegranate
31,25,38,24.96273236,92.40501423,6.497366677,2.18,26.41,65.62,369.05,1026.25,18.48,pomegranate
21,21,38,22.5526059,89.3259486,6.327673765,2.64,27.03,52.49,734.91,1029.86,0.63,pomegranate
6,30,40,22.77035608,91.45498527,6.36137446,2.86,25.52,65.49,835.52,1015.26,9.42,pomegranate
25,27,41,19.20090378,94.27659596,6.923509371,2.59,12.86,56.66,647.23,1027.52,18.26,pomegranate
15,11,38,23.12808226,92.68328358,6.630646083,1.87,23.57,57.03,369.45,990.66,9,pomegranate
14,5,36,24.92639065,85.19098079,5.832525853,3.52,27.64,51.21,296.17,1019.12,17.95,pomegranate
16,10,41,24.77464458,85.63608688,6.738993954,2.54,16.53,93.43,998.94,999.03,23.85,pomegranate
36,7,37,19.8671184,86.35590206,5.782435567,2.65,12.78,85.55,910.67,1011.41,1.76,pomegranate
4,20,41,24.26601316,93.7974061,6.537042717,1.84,13.26,82.07,402.96,994.98,26.63,pomegranate
29,22,40,23.62600218,89.73266695,6.145104401,3.32,27.04,93.58,996.59,1024.14,8.58,pomegranate
16,15,42,19.67832052,89.08935702,6.890784045,3.5,26.98,85.86,506.47,989.82,22.27,pomegranate
18,27,41,22.36509395,92.30882391,7.175344328,1.75,18.08,88.12,917.58,1009.64,21.1,pomegranate
11,18,42,21.57936934,94.88267728,5.938528744,1.62,16.05,90.17,443.59,1012.23,4.46,pomegranate
5,15,38,18.26233221,88.16779129,5.709380472,2.97,18.25,70.24,204.17,1004.85,16.73,pomegranate
18,23,44,23.71028128,89.61794165,6.184400085,2.64,27.21,75.06,380.19,1000.31,18.29,pomegranate
9,8,40,22.48720144,89.9224883,6.553509673,2.8,20.6,77.83,928.54,993.16,13.69,pomegranate
40,27,45,21.6602498,94.79397419,5.885638185,1.37,14.13,57.97,104.78,1021.4,27.96,pomegranate
22,23,44,20.13037175,89.31505137,6.143874691,1.71,16.51,91.52,629.89,985.99,26.98,pomegranate
9,16,39,18.41164435,91.11927248,6.101198974,2.55,14.44,51.64,442.04,1008.65,6.71,pomegranate
12,29,40,19.68291173,89.75272999,6.594037135,2.18,27.73,84.71,196.97,997,18.73,pomegranate
0,17,42,23.20242586,91.19442671,6.859840821,3.09,21.68,89.75,908.68,993.51,26.91,pomegranate
2,21,44,18.92157197,87.31290342,6.56893406,1.43,14.97,83.78,500.67,980.97,5.53,pomegranate
28,6,40,22.10621387,91.34039616,6.769855664,3.5,25.6,88.29,526.22,1006.4,12.6,pomegranate
8,23,44,18.47412402,89.68919664,7.130837931,2.34,20.77,61.28,181.99,997.78,22.77,pomegranate
29,16,36,19.81069447,88.92944254,5.740338002,1.84,19.45,85.35,712.64,980.31,22.39,pomegranate
17,18,43,24.4880844,90.83687246,5.843005428,1.61,27.74,80.48,148.44,991.48,29.36,pomegranate
34,21,42,18.75927679,89.93457597,6.648687274,1.37,24.33,52.98,972.24,989.38,17.53,pomegranate
21,23,42,19.54128063,90.29751796,6.902751061,1.96,13.2,66.72,619.8,984.7,25.06,pomegranate
25,17,40,18.91251245,87.74938524,6.608023872,1.32,23.54,59.25,860.06,987.76,25.19,pomegranate
8,25,36,19.91330523,94.95031368,6.828522375,3.51,23.82,75.13,500.57,1017.53,10.77,pomegranate
26,18,42,19.72620525,89.64934166,6.910374919,2.6,13.32,91.73,517.44,1018.39,16.87,pomegranate
4,19,42,23.83185873,87.84034604,6.306605528,3.24,14.41,66.38,540.21,992.86,7.64,pomegranate
36,24,41,24.94467632,94.25702672,7.009180374,2.6,27.51,79.18,741.55,981.98,15.16,pomegranate
5,24,40,24.692258,93.87030088,6.297907579,2.55,19.86,81.85,159.12,1013.9,28.75,pomegranate
19,17,39,24.72485577,85.56083187,6.728599215,3.5,13.88,87.08,706.02,980.86,16.1,pomegranate
39,30,38,20.12644921,87.59629625,6.965156738,1.84,27.74,52.46,321.9,991.89,8.45,pomegranate
5,29,44,21.02432943,93.0569505,5.578095745,1.28,20.05,55.08,790.95,1000.6,5.1,pomegranate
4,24,43,22.40423537,88.1508343,7.199504273,2.95,13.87,93.85,425.91,1003.15,26.79,pomegranate
38,21,35,20.33691147,89.38003827,5.841367187,1.89,17.03,72.29,343.4,1012.52,5.45,pomegranate
37,11,36,24.24779615,85.56033312,6.710143266,1.95,11.63,55.98,133.82,981.48,9.48,pomegranate
9,25,41,24.81530144,91.90842992,5.972714857,2.54,22.1,86.83,461.23,988.58,28.77,pomegranate
29,22,43,19.66329768,87.95158129,5.561851831,1.74,24.76,88.3,484.85,1002.09,19.14,pomegranate
5,21,38,22.43377991,90.3396556,6.107054808,2.46,13.91,68.05,360.6,992.87,14.58,pomegranate
22,26,38,22.92052307,85.12912161,6.988035315,2.7,21.8,88.36,908.02,1007.15,4.36,pomegranate
4,18,37,22.91843172,85.40695044,7.13147457,3.03,14.38,59.46,749.07,1022.45,22.66,pomegranate
21,6,41,24.88244467,89.39686219,7.086947687,2.03,25.68,92.71,259.3,1003.54,28.36,pomegranate
29,21,45,23.40981539,93.13277,6.749260456,2.48,15.35,93.92,320.61,1019.1,11.27,pomegranate
23,5,44,21.20725375,94.26304717,7.16300467,1.35,22.63,60.11,599.9,1027.73,11.25,pomegranate
13,7,43,18.20230419,91.12282162,7.013481515,2.22,11.31,52.13,564.93,1003.23,24.96,pomegranate
5,13,37,22.34375696,89.7870345,5.648243649,1.66,17.75,77.07,546.2,995.63,7.19,pomegranate
27,24,41,24.32770134,90.88292835,6.610251186,3.59,13.89,53,667.43,982.1,19.5,pomegranate
7,23,35,19.75088482,88.71691157,7.054313823,3.23,26.9,79.24,584.37,1012.28,16.34,pomegranate
12,20,39,19.86173586,86.19740917,6.026999326,2.69,16.06,79.85,370.39,1023.62,15.54,pomegranate
4,19,43,18.07132963,93.14554876,5.779427402,2.83,16.38,66.53,388.24,997.94,7.08,pomegranate
3,9,45,23.89162561,89.61850203,6.535244251,3.17,19.46,61.91,212.74,988.17,8.42,pomegranate
1,27,36,23.98598756,93.34236582,5.684995235,2.7,26.8,47.68,778.86,995.62,21.94,pomegranate
23,30,44,20.93892916,85.42912869,6.12476108,1.64,25,83.58,316.5,1004.66,24.07,pomegranate
24,21,42,20.82210727,87.22815682,6.999014379,1.49,19.22,63.55,814.63,984.45,29.01,pomegranate
13,30,37,20.86474944,91.61793636,6.277148771,2.02,26.72,75.71,474.64,1002.46,3.32,pomegranate
40,11,44,24.45840036,86.10874614,6.322396027,2.53,11.83,76.52,823.06,1017.65,15.13,pomegranate
21,9,40,24.51147697,90.64498715,5.956401828,2.48,12.85,49.84,517.97,1015.54,8.46,pomegranate
3,27,44,24.56811204,92.03009222,6.591302797,3.06,15.22,48.97,527.94,1013.28,15.47,pomegranate
40,29,42,24.63228709,89.01574455,7.104094929,2.22,26.64,95.91,614.08,990.96,8.61,pomegranate
14,25,40,20.07386547,90.97819712,6.407872061,2.03,13.33,83.48,214.04,1012.82,3.17,pomegranate
38,14,37,21.80523051,94.63612858,6.658402594,1.45,15.5,51.77,353.49,998.2,2.13,pomegranate
34,9,36,22.8122645,86.34233767,6.276038961,3,16.06,77.49,736.69,1027.37,8.8,pomegranate
32,14,37,22.73031253,88.48567856,6.825256236,2.78,19.54,73.1,750.74,1019.1,15.94,pomegranate
18,21,35,23.2801227,94.94330457,6.368560522,1.99,21.14,69.4,613.38,1027.98,4.05,pomegranate
8,23,38,19.30106297,87.1775172,7.005410734,1.51,22.58,80.21,403.35,1025.1,29.4,pomegranate
15,6,41,19.0087067,88.83768149,6.897368477,1.89,14.84,49.06,250.69,987.76,25.14,pomegranate
0,5,36,24.35193812,90.88612388,6.152906502,3.57,22.05,50.92,160.7,983.89,22.33,pomegranate
22,9,44,24.72235539,88.87651295,5.744361602,2.07,25.11,48.72,570.14,1012.61,6.6,pomegranate
14,8,43,21.92513945,94.46485312,7.051654924,3.23,21.08,73.56,823.84,1011.36,14.82,pomegranate
31,11,45,24.83954414,86.88738076,6.034612928,2.48,27.63,59.72,832.71,1025.87,5.43,pomegranate
39,17,45,18.09691127,90.42177379,6.924490731,1.25,22.48,48.35,520.88,998.82,24.9,pomegranate
10,5,42,20.24104904,91.08706822,6.887005997,2.8,22.98,85.79,559.15,1013.82,5.75,pomegranate
8,28,38,23.22594,94.42971362,6.8444019,2.73,25.48,85.94,360.77,1015.43,28.69,pomegranate
32,13,42,23.50128217,92.97527546,5.786058032,2.42,15.75,69.57,504.24,999.1,19.53,pomegranate
18,9,40,19.44623085,89.02127045,5.627186257,1.23,12.65,92.3,688.36,1018.52,28.67,pomegranate
20,27,41,20.51343484,92.51675903,5.700088663,2.2,24.31,80.35,834.58,1025.28,25.99,pomegranate
39,25,36,18.90223032,94.99897537,5.567805185,1.82,12,47.92,525.84,991.29,5.77,pomegranate
20,7,45,18.90592319,89.24126808,6.077886012,2.15,15.37,64.05,418.49,983.32,3.77,pomegranate
11,10,45,22.63045168,88.45577158,6.397995609,3.28,27.85,81.1,970.61,1002.68,5.74,pomegranate
40,18,43,19.38603815,86.79058496,5.767372539,3.19,17.17,78.89,693.67,1010.98,22.2,pomegranate
3,26,39,24.38318965,91.19431555,7.079973241,3.08,22.36,49.65,710.18,999.66,1.99,pomegranate
9,16,36,23.77989026,92.93386903,5.893332378,2.63,27.13,91.2,972.43,1022.18,4.91,pomegranate
30,20,38,22.59890174,93.16343942,7.058222596,3.01,18.43,87.36,903,1005.87,15.13,pomegranate
40,9,41,24.37766782,85.4017118,5.78270695,2.71,15.12,71.07,996.18,1024.28,0.58,pomegranate
40,30,35,20.89273273,91.07776977,6.269663963,2.93,24.78,91.33,214.34,1013.41,12.65,pomegranate
32,25,35,18.09903225,85.70786282,5.892913826,3.01,15.96,93.05,749.62,1013.17,2.73,pomegranate
33,23,45,20.00218987,85.83618191,7.116538883,2.2,11.75,78.25,141.37,1027.46,10.26,pomegranate
4,14,41,19.85139326,89.80732335,6.430163481,3.53,20.5,73.43,897.79,995.43,11.06,pomegranate
13,17,45,21.25433607,92.65058936,7.159520979,3.16,24.69,87.63,169.84,1023.69,26.07,pomegranate
39,24,39,23.65374106,93.32657504,6.431265737,3.45,16.1,53.1,339.03,1021.59,2.31,pomegranate
8,28,37,23.88404783,86.20613842,6.082571701,2.04,19.86,76.81,144.95,1017.09,28.55,pomegranate
91,94,46,29.36792366,76.24900101,6.149934034,3.04,18.87,79.1,642.68,993.08,28.29,banana
105,95,50,27.33368994,83.67675197,5.849076099,1.21,26.02,68.62,679.14,1004.05,20.01,banana
108,92,53,27.40053601,82.96221306,6.276800323,3.36,18.85,58.43,164.34,1001.3,8.76,banana
86,76,54,29.3159075,80.11585705,5.926824754,2.81,16.85,53.38,210.78,1006.38,29.37,banana
80,77,49,26.05433004,79.39654531,5.519088423,2.11,17.87,95.96,206.02,1000.24,14.2,banana
93,94,53,25.86632408,84.42379269,6.079178788,3.47,11.92,75.95,958.01,991.26,14.45,banana
90,92,55,27.00932084,80.18546798,6.13465588,2.23,19.83,49.56,506.57,1013.93,18.69,banana
108,89,53,29.55054817,78.06762846,5.808497604,2.61,11.41,52.08,783.96,1024.25,15.31,banana
108,88,55,26.28845991,83.390039,5.891458107,2.58,18.78,69.59,194.03,1025.56,10.86,banana
105,77,52,29.16226551,76.16151562,5.816622479,1.93,17.2,61.12,296.51,991.6,21.55,banana
118,88,52,28.65003945,82.68752542,5.843163161,3.15,11.55,95,771.34,994.11,24.9,banana
101,87,54,29.07311132,76.50045221,6.376756633,1.23,16.35,73.98,288.34,1029.41,10.89,banana
95,75,50,28.08166093,75.26429821,5.623615687,2.52,14.5,54.59,783.26,1008.26,29.86,banana
106,85,53,27.1994597,78.8086068,5.91505509,2.11,16.04,58.62,289.24,988.56,19.76,banana
86,95,49,28.05484146,78.04602887,6.458714879,1.81,22.99,94.97,123.65,1015.57,28.17,banana
83,79,55,25.14748006,83.34688193,5.565028635,3.55,17.17,88.44,743.51,1001.45,9.66,banana
85,95,47,25.94019018,78.3422098,6.211833161,1.96,21.56,69.34,778.36,981.25,20.43,banana
